312492,Monica L. Dunlap,American
312494,Dan Dunlop,British
312495,John Renton Dunlop,English
312497,Mrs. R. Dunlop,Canadian
312498,Van Frank Dunlop,American
312499,William Dunlop,Canadian
312500,Oscar Dunman,American
312501,Edward Dunmore,English
312502,George Henry Dunmore,English
312504,John L. Dunmore,American
312505,W. E. Dunmore,English
312506,Dr. A. Laurence Dunn,American
312507,Mrs. C. Dunn,American
312508,Charles H. Dunn,American
312509,F. Dunn,English
312513,Howard Dunn,American
312514,J. D. Dunn,American
312516,John W. Dunn,American
312517,Nancy Dunn,American
312518,Peter Dunn,English
312519,Robert A. Dunn,American
312520,Robert L. Dunn,American
312521,Sarah Dunn,NULL
312522,Thomas J. Dunn,American
312523,William L. Dunn,Scottish
312524,Wilson A. Dunn,American
312525,Ruth Dunne,American
312526,Alan Dunning,Canadian
312527,Edwin G. Dunning,American
312529,Jeanne Dunning,American
312530,Lloyd Dunning,NULL
312532,Paul Dunnington,American
312533,C. E. Dunshee,American
312534,Edward S. Dunshee,American
312535,Horace S. Dunshee,American
312537,Donald Dunsmore,Canadian
312538,F. Dunsterville Esq.,British
312539,Brian Dunstone,Scottish
312540,Pip Dunstone,British
312541,Samuel C. Dunton,American
312542,Luigi Düntz,NULL
312543,W. H. Dunwick,American
312544,Cheryl Dunye,American
312545,Max Dupain,Australian
312546,Rex Dupain,Australian
312547,C. Duparcq,French
312548,Jean-Paul Dupasquier,French
312549,Isaac H. Dupee,American
312550,Auguste Dupeyron,French
312551,Jules Duplessis,NULL
312552,Adolphe Dupont,Belgian
312553,Henry B. Dupont,American
312554,J. Dupont,Belgian
312555,Joseph Dupont,Belgian
312556,L. Dupont,Belgian
312557,P. Dupont,French
312558,T. Dupont,French
312559,Ruth Dupré,NULL
312560,J. Duprez,Belgian
312561,L. J. Duprez,British
312562,A. Dupuis,French
312563,Daniel Dupuis,French
312564,Elisabeth Dupuy,American
312565,Gerard Dupuy,French
312566,Eugenio Duque,Spanish
312567,R. Duquenne,Belgian
312568,Jim Dura,American
312569,André Durand,French
312570,Charles Durand,English
312571,Desiré Durand,French
312572,G. Durand,French
312573,Henri Durand,Canadian
312574,Michael Durand,Irish
312575,Philippe Fortuné Durand,French
312576,Jean-Baptiste-Henri Durand-Brager,French
312577,A. Durando,Italian
312578,Mark Alice Durant,American
312579,Sam Durant,American
312580,Michelangelo Durazzo,Italian
312581,Bertha Durba,American
312582,J. J. Durbach,German
312583,Lilian Durban,English
312584,William Lang Durban,English
312585,T. Durbea,British
312586,Mark Durben,American
312587,George Dureau,American
312588,Lennart Durehed,Swedish
312589,George Durette,American
312590,Gerald L. Durette,American
312591,L. C. Durette,American
312592,Dr. Herbert Ashley Durfee,American
312593,Gustav von Durfeld,NULL
312594,M. A. Durfey,American
312595,Frank Durfey-Chalon,NULL
312596,A. E. Durham,English
312597,Dr. H. E. Durham,English
312598,Carl Durheim,Swiss
312599,Jean-Louis-Marie-Eugène Durieu,French
312600,E. Durieux,Belgian
312601,Ernst Durig,Swiss
312602,Barbara During-Harris,American
312603,Giuseppe Durini,Italian
312604,Stephen Durkee,American
312605,James Durkin,American
312606,Debra K. Durkopp,American
312607,Hansi Durlach,American
312608,Joseph N. Durland,Canadian
312609,Major C. D. Durnford,British
312610,F. A. Durnford,NULL
312611,O. Th. Urdahl,Norwegian
312612,Robert Ure,Scottish
312613,E. Uren,English
312614,James Uren,Australian
312615,S. Urff,German
312616,Romain Urhausen,Luxembourger
312617,John Urie,Scottish
312618,Antonio Uriel,Spanish
312619,F. Url,Austrian
312620,George C. Urlin,American
312621,C. F. Urquhart,English
312622,Juan Urrios,Spanish
312623,Howard Ursuliak,Canadian
312624,Trui Henry Uruma,American
312625,Charles F. Usener,American
312626,Chris Usher,American
312627,Fred T. Usher,English
312628,William Usherwood,English
312629,Juan Uslé,Spanish
312630,C. T. Usner,American
312631,Robert d' Ussel,French
312632,J. M. Ussia,Spanish
312633,J. L. Ussing,Danish
312634,Alexander Ustinov,Soviet
312635,Lev Ustinov,Russian
312636,Nick Ut,American
312637,Henry Utard,American
312638,Franklin Utech,American
312639,Karl von Uthof,NULL
312640,Hans Rudolf Uthoff,German
312641,Edwin Utley,Canadian
312642,T. Utsushigawa,American
312643,Thomas Martin Uttech,American
312644,J. Utudjian,NULL
312645,Siegfried Utzig,German
312646,Cesare Uva,Italian
312647,T. Uwin,English
312648,Countess of Uxbridge,British
312649,Ken Uyehara,American
312650,Carl Uytterhaegen,Belgian
312651,André Uytterhoeven,Belgian
312652,Gilbert Uzan,French
312653,Edward Uzemack,American
312654,Alexander Uzlyan,Soviet
312655,Thomas H. Uzzell,American
312656,Franco Vaccari,Italian
312657,Pavel Vacha,Czechoslovakian
312658,Guy C. Vachell,English
312659,Henri Vacossin,French
312660,Auguste Vacquerie,French
312661,Romano Vada,NULL
312662,Joseph Vadala,American
312663,Gyorgy Vadasz,Hungarian
312664,Guy Vaes,Belgian
312665,Léo Vaes,Belgian
312666,Lucien Vafflard,NULL
312667,Guiseppe Vagge,Italian
312668,Julius Vahlteich,American
312669,Julius Vaicekauskas,Lithuanian
312670,C. Wallace Vail Jr.,American
312671,Floyd Vail,American
312672,Floyd Eugene Vail,American
312673,J. C. Vail,American
312674,J. P. Vail,American
312675,Joseph A. Vail,American
312676,Prescott B. Vail,NULL
312677,Roger Vail,American
312678,Willis W. Vail,American
312679,Sidney George Vaile,New Zealander
312680,Edward W. Vaill,American
312681,Armas Otto Aapo Väisänen,Finnish
312682,Maurice Vaissier,British
312683,Alvydas Vaitkevicius,Lithuanian
312684,Dr. Wilhelm Vajna,Hungarian
312685,Jose E. Val,Argentine
312686,José Valabreque,French
312687,Charles A. Valadier,American
312688,Hossein Valamanesh,Australian
312689,Gabriel Valansi,Argentine
312690,S. C. Valastro,American
312691,Carlos Luis Valcarcel Gay,Spanish
312692,Isidoro Valcárcel Medina,Spanish
312693,Albert Valcke,French
312694,Mlle. Valdao de Coricha,American
312695,Alberto G. Valdeavellano,Guatemalan
312697,Luis Valdovino,American
312698,Jules Valecke,French
312699,Antonin Valek,Czechoslovakian
312700,Caroline Valenta,American
312701,Cenek Valenta,Czechoslovakian
312702,Eduard Valenta,Austrian
312703,Alfredo Valente,American
312704,Alfred Valentin,Swedish
312705,Hans Valentin,Austrian
312706,Karl Valentin,NULL
312707,Stephanie Valentin,Australian
312708,C. O. Valentine,American
312709,DeWain Valentine,American
312710,Edwin M. Valentine,American
312711,George Dobson Valentine,British
312712,Henry Adolphus Valentine,English
312713,John Valentine,American
312714,R. R. Valentine,American
312715,W. S. Valentine,American
312716,W. W. Valentine,American
312717,William Valentine,Canadian
312718,William Dobson Valentine,Scottish
312719,Edward Valerie,British
312720,John Valerie,French
312721,Josephine Emma Valerie,English
312722,Frederick Valery,English
312723,Lester Valery,English
312724,Marc Valesella,French
312725,Rick Valicenti,American
312726,Carlo Valkenborgh,Belgian
312727,Dale Vallance,American
312728,Glen Vallance,Canadian
312729,Thomas Vallance,English
312730,Vincent Vallarino,American
312731,Eulàlia Valldosera,Spanish
312732,A. Valle,Italian
312733,G. E. Valleau,Canadian
312734,Luis Valles,Spanish
312735,Pierre Vallet,French
312736,J. Vallette,French
312737,J. L. F. Vallette,French
312738,William Phipps,American
312739,William R. Phipps,American
312740,Harry G. Phister,American
312741,Duong Tranh Phong,Vietnamese
312742,Adam Ames,American
312743,Arthur E. Ames,American
312744,Barbara Ames,American
312745,D. A. Ames,American
312746,David Wason Ames,American
312747,F. L. Ames,American
312748,George W. Ames,American
312749,Henry St. Vincent Ames,English
312750,J. H. Ames,Canadian
312751,L. P. Ames,American
312752,N. F. Ames,Canadian
312753,Christopher Amey,NULL
312754,W. V. Amey,English
312755,William H. Amey,American
312756,Robert Amft,American
312757,Youssef Amghar,Moroccan
312758,Giovanni Battista Amici,Italian
312759,Mohamed Amin,Kenyan
312760,Jack Amman,American
312761,Edith Darlington Ammon,American
312763,A. Ernest Amor,English
312764,Rob Amory,American
312765,E. G. Amos,Australian
312766,F. W. Amos,American
312767,Harold C. Amos,American
312768,James L. Amos,American
312769,T. Amos,English
312770,W. M. Amos,American
312771,Mrs. Waldo A. Amos,American
312772,J. Amouroux,French
312773,Carlos Amparan,American
312774,S. Amphlet,English
312775,John Elliott Amphlett,English
312776,Manuel Ampudia,Mexican
312777,Rodolfo Amrpino,Italian
312778,Dr. Edward E. Amsden,Canadian
312779,Peter C. Amsden,NULL
312780,Fanny Amsdon,English
312781,Gérard Amsellem,French
312782,Ingrid Amslinger,German
312783,Marcel Amson,French
312784,Mauricio Amster,Polish
312785,Manuel Amuriza,Spanish
312786,I. G. Amurski,American
312787,J. C. Amursky,Russian
312788,George A. Amy,American
312789,F. S. Anable,American
312790,Julie Anand,NULL
312791,Mikhail Ananin,Soviet
312793,Gustavo Anau,Italian
312794,Henry Anbridge,English
312795,Charles Ancelle,French
312796,Vicomte D' Anchald,French
312797,Albert Anciaux,Belgian
312798,Riccardo Ancillotto,Italian
312800,W. J. Anckorn,Scottish
312801,F. Andel,Czechoslovakian
312802,Robert Ander,American
312803,Frederick Anderegg,American
312804,Franz Anderlik,Czechoslovakian
312805,Jurg Andermatt,Swiss
312806,Hanns-Jorg Anders,German
312807,Barry Andersen,American
312808,Emily Andersen,NULL
312809,Hermann Andersen,NULL
312810,Jan-Henrik Andersen,Norwegian
312813,Alfred Anderson,Danish
312814,Mrs. Alice Anderson,American
312815,Arthur E. Anderson,American
312816,Bob Anderson,Canadian
312817,C. Anderson,American
312818,C. B. Anderson,American
312819,Carl D. Anderson,American
312820,C. E. Anderson,American
312821,C. Henry Anderson,American
312822,C. Russell Anderson,American
312823,Carla Anderson,American
312824,Charles A. Anderson,American
312825,Charles L. B. Anderson,American
312826,Chuck Anderson,American
312828,Daniel B. Anderson,American
312829,Dave Anderson,American
312832,David Anderson,American
312833,David C. Anderson,American
312834,David Vance Anderson,American
312835,Dennis Anderson,American
312836,Donald R. Anderson,American
312837,Miss E. D. Anderson,British
312838,E. J. Anderson [Canton, SD],American
312839,Earl Anderson,American
312840,Elliot Anderson,American
312842,Frank Edward Anderson,American
312843,Frederick A. Anderson,American
312845,G. V. W. Anderson,British
312846,George Anderson,Australian
312847,George Anderson,Scottish
312849,George Anderson [Norwich, CT],American
312850,George Edward Anderson,American
312852,Gordon H. Anderson,Peruvian
312853,Gustav E. Anderson,American
312855,Harry Anderson,American
312856,Rev. Henry Clay Anderson,American
312857,Herbert William Anderson,English
312858,Hollis Anderson,American
312859,Hugh S. Anderson,American
312860,Hugo Anderson,Swedish
312861,J. Anderson,British
312862,J. S. Anderson,American
312863,James Anderson [Eagle, MO],American
312864,Jane A. Anderson,Scottish
312865,Jerry Anderson,American
312866,Joel Anderson,NULL
312867,John Anderson [Colorado],American
312868,John E. Anderson,American
312869,John H. Anderson,English
312870,John M. Anderson [Pittsburgh, PA],American
312871,Dr. John S. Anderson,American
312872,Jonathan Anderson,British
312873,Dr. Joseph W. Anderson,American
312874,Julian Anderson,NULL
312875,Karl Anderson,German
312876,Katherine M. Anderson,American
312877,B. W. T. Phreaner,American
312878,Connie Phyfer,NULL
312879,Paule Pia,Belgian
312880,Alexander E. Piaget,American
312881,Emile Piaget,NULL
312882,Piallat,French
312883,Guido Piamonte,Italian
312885,Tadeusz Piatek,Polish
312886,W. J. Piatt,American
312887,Riccardo Piatti,Italian
312888,Maria Cecilia Piazza,Peruvian
312889,Captain Piboul,Algerian
312891,Adolphe Picard,French
312892,Fabrice Picard,French
312893,Georges Picard,French
312894,Mark Antony Picard,British
312895,Maurice Picard,NULL
312896,Mariano Piçarra,Portuguese
312897,M. Picault,French
312898,Mario Picayo,Cuban
312899,Antonio Piccardi,Italian
312900,Patricia Piccinini,Australian
312901,Roger Picherie,NULL
312902,Paul Pichier,Austrian
312903,Chris Pichler,American
312904,Joe Pichler,American
312905,Valentín Vallhonrat,Spanish
312906,Joe Valliant,American
312907,Henry Vallis,English
312909,Pierre Valmier,French
312910,Jirí Valoch,Czechoslovakian
312911,Val Valsan,NULL
312912,Karel Valter,Czechoslovakian
312913,Pedro Valtierra Ruvalcaba,Mexican
312914,Angelo Valtolina,Italian
312915,Ricardo Valverde,American
312916,Jacob Van Abbey,English
312917,Jacob Kessels,German
312918,Willy Kessels,Belgian
312919,Chester Kessler,American
312920,Douglas Kessler,American
312921,E. Kessler,German
312922,John A. Kessler,American
312923,Jon Kessler,American
312924,Robert Kessler,American
312925,Dr. W. A. Kessler,American
312926,C. C. Kessy,American
312927,Philip Kester,German
312928,Wilmer Kester,American
312929,Prof. Edmund Kesting,German
312930,Charles A. Ketcham,American
312931,Cavalliere Ketchum,American
312932,Charles Ketchum,American
312933,W. R. Ketchum,American
312934,J. F. Ketelaar,NULL
312935,Michael Kets Kemethy,American
312936,Max Kettel,Swiss
312937,Oswald Kettenberger,German
312938,Norbert Nicolas Ketter,Luxembourger
312939,E. A. Ketterer,American
312940,George D. Kettlewell,English
312941,Vickie Kettlewell,American
312942,Wolfgang Keuchl,NULL
312943,Johan van der Keuken,Dutch
312944,Gustave Keulmorghun,NULL
312945,Frans Jos Keunen,Belgian
312946,J. Keuning,Dutch
312947,Léon Keusters,NULL
312948,Mike Key,Australian
312949,Scott Key,American
312950,Donald Biddle Keyes,American
312951,Doug Keyes,American
312952,George B. Keyes,American
312953,Antoine Keymeulen-Pettens,Belgian
312954,Franz Keyr,Moravian
312955,Sir Charles Keys,NULL
312956,Thomas Keys,English
312957,Thomas C. Keys,American
312958,Edouard de Keyser,Belgian
312959,F. Keyser,American
312960,Wayne C. Keyser,American
312961,Countess Margaret Keyserling,German
312962,Lucy Kezar,NULL
312963,Robert Keziere,Canadian
312964,Edward Kezur,American
312965,Josef Skuhrovec Kfal,Czechoslovakian
312966,Rudolf Koloc Kfal,Czechoslovakian
312967,Dr. Omar Khairat,NULL
312968,Sant Subagh K. Khalsa,American
312969,Professor S. J. Khambata,Indian
312970,Addela Khan,British
312971,Ahmad Ali Khan,NULL
312972,Idris Khan,British
312973,Karl J. Khandalawalla,Indian
312974,S. J. Kharegat,Indian
312975,Omar Kharem,American
312976,Jean-Pierre Khazem,French
312977,Rachel Khedoori,Australian
312978,Aleksandr Khlebnikov,Russian
312979,Fernand Khnopff,Belgian
312980,Mehdi Khonsari,Iranian
312981,D. B. Khopker,Indian
312982,Anastasia Khoroshilova,Russian
312983,Sima Khorrami,Canadian
312984,Abbas Kiarostami,Iranian
312985,Eugene Kibbe,American
312986,Henrietta Kibbe,American
312987,William H. Kibbe,American
312988,John Kibble,Scottish
312989,Tony Kiburis,American
312990,Rudolfe Kicken,NULL
312991,Robert Leamon Kidd,English
312992,Alfred V. Kidder,American
312993,Grace Emily Kidman,English
312994,Charles Kidner,Canadian
312995,William F. Kidney,American
312996,M. Kido,American
312997,Robert Kidston,Scottish
312998,O. A. Kidwell,American
312999,Aloys Kiefer,German
313000,Anselm Kiefer,German
313001,Viola Kiefner,German
313002,Reinhard Kiehl,German
313003,Israel David Kiek,Dutch
313004,W. Richard Kiel,American
313005,Pfc. Joe Kielbasa,American
313006,Stefan Kielsznia,Polish
313007,John H. Kiem,American
313008,Frank A. Kientzle Sr.,American
313009,Thomas Kienzle,German
313010,Walter Kienzle,American
313011,H. Kiepert,Russian
313012,Walter L. Kiernan,American
313013,Lucas Kiers,American
313014,Gottlieb Kies,American
313015,Jane V. Kies,American
313016,Ernest Kiesel,American
313017,Richard Kieselbach,American
313018,Herbert Kieseler,German
313019,Sam Kieser,South African
313021,Gerhard Kiesling,German
313022,Martin Kiesling,German
313023,Max Kiesling,German
313024,John F. Kietz,American
313025,Dennis C. Kievets,American
313026,John S. Kiewit,American
313027,Erika Kiffl,German
313028,Jack Kightlinger,NULL
313029,C. A. Kihlgrein,American
313030,Hiroh Kikai,Japanese
313031,Ronald K. Kikawa,American
313032,Alan Kikuchi-Yngojo,American
313033,Walter Kilbey,English
313034,William Frank Kilborn,American
313035,Myron J. Kilbourn,American
313037,Miss Ruth Kilbourne,American
313039,Douglas Thomas Kilburn,Australian
313040,Edward Kilburn,American
313042,J. S. Kilby,American
313043,Jack Kilby,American
313044,Tim Kilby,American
313045,E. J. Kildare,American
313046,Andrew Kilgore,American
313047,Walter Harrington Kilham Jr.,American
313048,Joe Kilikevice,American
313049,Gerard Kiljan,Dutch
313050,J. Kiljan,Dutch
313051,E. J. Killian,American
313052,Victor Killing,Canadian
313053,Christopher Killip,British
313054,Thomas Killips,American
313055,Jennie Killough,American
313056,Monroe P. Killy,American
313057,Christopher John Kilmer,American
313058,T. W. Kilmer,American
313059,B. Kiloltz,American
313060,Jack Kilpatrick,American
313061,Jack V. Kilpatrick,American
313062,James R. Kilpatrick,American
313063,William J. Kilpatrick,Irish
313064,John Durniak,American
313065,Vernon E. Duroe,American
313066,Stéphane Duroy,French
313067,George Durr,American
313068,Dick Durrance Jr.,American
313069,Dick Durrance Sr.,American
313070,Margaret Durrance,NULL
313071,P. J. C. Durrant,English
313072,W. Durrant,English
313073,Mrs. William Durrant,American
313074,James Durrell,American
313075,Nekeisha Durrett,American
313076,Mr. Durry,British
313077,Roland D'Ursel,Belgian
313078,André Duret Dürst,French
313079,Maurice Durville,French
313080,J. Durward,English
313081,Chester B. Duryea,American
313082,L. B. Duryea,American
313083,Townsend Duryea Sr.,American
313084,Michel Dusariez,Belgian
313085,Edouard Duseigneur,French
313086,P. Dusen,Swedish
313087,Verne Dusenberry,American
313088,Hippolyte Dussauce,French
313089,A. J. Dusseau,American
313090,Camilla Dussinger,American
313091,Charles Dussuet,NULL
313092,A. Dustin,Belgian
313093,Samuel C. Dustin,American
313095,H. F. Dutcher,American
313096,Claude Duteil,French
313097,H. L. A. Duthie,Scottish
313098,Pascal Duthoit,French
313099,Constant Dutilleux,French
313100,Marjolaine Dutoit,Swiss
313101,Ulysse Dutoit,Swiss
313102,Allen A. Dutton,American
313104,Franz Dutzler,NULL
313105,Alexander Duval,British
313106,Charles Allen Duval,English
313107,H. C. Duval,NULL
313108,Willis P. Duvall,American
313109,Kay Duvernet,American
313110,Charles Duvivier,Belgian
313111,Jacqueline Duvoisin,NULL
313113,Mme. la duchesse D'Uzes,French
313114,Natan Dvir,Israeli
313115,Antonín Dvorák,Czech
313116,Karl Dvorak,Czechoslovakian
313117,Alena Dvoráková,Czech
313118,Eugene Dwiggins,American
313120,Edward H. Dwight,American
313121,Harvey Dwight,British
313122,M. C. Dwight,American
313123,Theodore Dwight,American
313124,Karl Dworak,Austrian
313125,G. Wayne Dworkin,Canadian
313126,Martin S. Dworkin,American
313127,Jose Dworkine,Belgian
313128,Suzanne Dworsky,American
313129,Thomas Dworzak,German
313130,Horace A. Dwyer,American
313132,John Joseph Dwyer,Australian
313133,L. J. Dwyer,Australian
313134,Michael Dwyer,American
313135,Otto Dyar,American
313136,Robert Henley Dyball,English
313137,Douglas Dybvig,NULL
313138,David Dye,American
313139,J. H. Dye,American
313140,J. T. Dye,NULL
313141,M. E. Dye,American
313142,B. Dyer,English
313143,Chester Dyer,American
313144,E. C. Dyer,English
313145,Mr. H. A. Dyer,American
313147,J. L. Dyer,English
313148,John Dyer,American
313149,Mark Dyer,American
313150,Michael Dyer,NULL
313151,Otto Dyer,American
313152,Thomas Henry Dyer,English
313153,William Denny Dyer,American
313154,John C. Dyes,American
313155,James G. Dyett,American
313156,George H. Dygert,American
313158,H. Van Dyk,Dutch
313159,Michelle Dyke,Canadian
313160,Lawson L. B. Dykes,English
313161,Robert Dykes,English
313162,J. H. Dykhout,Dutch
313163,Jack Dykinga,American
313164,R. G. V. Dymock,English
313166,I. Dynin,Soviet
313167,Erik Dyrbye,Danish
313168,Tony Dyrek,American
313169,Edward Dyson,English
313170,A. C. Dyurken,Norwegian
313171,William W. Dyviniak,American
313172,Steve Dzerigian,American
313173,John Dziadecki,American
313174,J. Dzieszbicki,Polish
313175,Bill Eades,English
313176,Richard Eyres Eades,English
313178,J. W. Eadie,Scottish
313179,James Eadie,NULL
313180,Miss Ethel M. Eadon,English
313181,Kristine Eagan,NULL
313182,Peggy Eagan,American
313183,N. B. Eagen,Canadian
313184,F. O. Eager,Canadian
313185,William A. W. Eager,American
313186,James Eggan,American
313187,Amber Eagle,American
313188,John H. Eagle,American
313189,Roland S. Eagle,American
313190,William Eagle,English
313191,Harry Eagleton,English
313192,Christine Eagon,American
313193,William Eakin,Canadian
313194,Susan MacDowell Eakins,American
313195,Arthur S. Eakle,American
313196,C. A. Ealand,English
313197,Fred H. Eales,American
313198,Frederick Henry Eales,British
313199,L. E. Anderson,American
313200,Mrs. L. S. Anderson,American
313202,Lawrence Anderson,American
313203,Lester C. Anderson,American
313205,Mrs. M. L. Anderson,American
313206,Margaret Elaine Anderson,American
313207,Marilyn Anderson,American
313208,Martinus Anderson,American
313209,Matthew Lorne Anderson,Canadian
313210,Michael R. Anderson,American
313211,O. L. Anderson,American
313212,O. P. Anderson,American
313213,P. Douglas Anderson,American
313214,Pearl Q. Anderson,American
313215,Peter Anderson,American
313216,R. Anderson,New Zealander
313218,R. W. Anderson,Canadian
313219,R. Wayne Anderson,American
313220,Ralph Hopewell Anderson,American
313221,Richard H. Anderson,American
313222,Robert Anderson,Scottish
313223,Robert S. Anderson,American
313224,Robert W. Anderson,Canadian
313225,Roland N. Anderson,American
313226,Ronald N. Anderson,American
313227,Ruth Matilda Anderson,American
313228,S. A. Anderson,American
313229,S. R. Anderson,American
313230,Stanley L. Anderson,American
313231,W. S. Anderson,English
313232,William Anderson,British
313233,William Anderson,American
313234,William K. Anderson,American
313235,William M. Anderson,American
313236,William R. Anderson,American
313237,Willie Anderson,Scottish
313240,Hans Andersson,Swedish
313242,L. L. Anderström,American
313243,Jane Philadelphia Anderton,English
313244,Jeanne Anderton,American
313245,William Joseph Anderton,English
313246,A. Anderzon,Swedish
313247,Joe Andoe,American
313248,Michelle Andonian,American
313249,J. Andouin,French
313250,Edna Andrade,American
313251,Yolanda Andrade,Mexican
313252,A. John Andre,American
313253,Adolphus William Andre Jr.,Ceylonese
313254,Adolphus William Andre Sr.,Ceylonese
313255,J. C. Andre,American
313256,P. J. Andre,Dutch
313257,Charles Andrea,English
313258,J. C. Andreae,British
313259,Barbara Andreae-Held,Colombian
313260,John M. Andreas,American
313261,A. W. Andrée Sr.,Sri Lankan
313262,Harry Cust Ernest Andree,British
313263,Salomon Auguste Andrée,Swedish
313264,Luigi Andreis,Italian
313265,Nikolai P. Andrejeff,Russian
313266,Salvator Andreola,Italian
313268,Edward Andres,American
313269,Erich Andres,German
313270,Holly Andres,American
313271,Miguel Andres,Spanish
313272,Ludwig A. Andresen,Danish
313273,Thorvald Andreas Rasmus Andresen,Danish
313274,Abel Andrew,English
313275,Brook Andrew,Australian
313276,Earle William Andrew,New Zealander
313277,J. C. Andrew,English
313278,Mark Andrew,American
313279,Nicolai Andrew,Russian
313280,R. L. Andrew,American
313281,Stanley Polkinghorne Andrew,New Zealander
313282,Thomas P. Andrew,New Zealander
313283,A. F. Andrews [Oshkosh & La Crosse, WI],American
313284,Albert Andrews,English
313285,Ambrose Andrews,American
313286,Andrew Andrews,English
313287,Ben D. Andrews,American
313288,Benny Andrews,American
313290,Bertha Louise Andrews,English
313291,C. L. Andrews,American
313292,Craig Andrews,American
313293,E. Andrews,American
313294,E. P. Andrews,American
313295,E. W. Andrews,English
313296,Edward R. Andrews,American
313297,Edwin Andrews,American
313298,Frederick W. Andrews,American
313299,Frederick William Andrews,British
313301,George Andrews,British
313302,Henry J. Andrews,British
313303,Herbert Caleb Andrews,British
313304,I. H. Andrews,American
313306,J. A. Andrews,American
313307,Col. J. M. Andrews,American
313308,James Andrews,Welsh
313309,James Andrews,British
313310,John H. Andrews,American
313311,L. O. Andrews,American
313312,Mary Ellen Andrews,American
313313,Mary Matilda Andrews,English
313314,Meredith Andrews,Bermudan
313315,Michael Andrews,American
313317,Dr. R. R. Andrews,American
313318,Robert William Andrews,British
313319,Thomas P. Andrews,American
313320,W. Andrews,British
313321,Wanton D. Andrews,American
313323,Wesley Andrews,American
313324,Weston Andrews,American
313325,William Andrews,English
313326,William George Andrews,British
313327,N. Andreyeff,Russian
313328,Leonid Andreyev,Russian
313329,Nikolay Andreyev,Russian
313330,Jean-Jacques Andrien,Belgian
313331,Dr. J. M. Andries,Dutch
313332,Emmy Andriesse,Dutch
313333,Nicolas Andriomenos,Greek
313334,A. Andrus,American
313335,Ellen Amanda Andrus,American
313337,D. B. Andruss,American
313338,N. P. Andryeev,Soviet
313339,Ewa Andrzejewska,Polish
313340,Claudia Andujar,Brazilian
313341,H. Anfossi,French
313342,K. S. Ang,Malaysian
313343,H. S. Angas,Canadian
313344,John Howard Angas,Australian
313345,W. E. Angear,English
313346,Jose Angel Rodriguez,Mexican
313347,Catherine Angel,American
313348,Heather Angel,English
313349,Owen Angel,English
313350,Selma Angel,Swedish
313351,Angelo Angeli,Italian
313353,A. D. Angell,American
313354,Arthur Stanley Angell,English
313355,D. O. Angell,American
313356,Daniel Angell Jr.,American
313357,Mrs. J. E. Angell,American
313358,Henri Pichot,French
313359,James Pickands Jr.,American
313360,Charles R. H. Pickard,English
313361,Clark A. Pickell,American
313362,Fred Picker,American
313363,James H. Pickerell,American
313364,Alfred Pickering,Australian
313365,C. L. Pickering,English
313366,Charles Pickering,Australian
313367,Charles W. Pickering Jr.,American
313368,Dale Pickering,Canadian
313369,Dale Woods Pickering,American
313370,E. H. Pickering,American
313371,Edward C. Pickering,American
313372,Elizabeth Adelaide Pickering,English
313374,J. W. Pickering,English
313375,John Pickering,English
313376,Sarah Pickering,British
313377,Walter Pickering,English
313378,William H. Pickering,American
313379,F. R. Pickersgill,British
313380,Andrew Jackson Pickett,American
313381,Glenn H. Pickett,American
313382,John M. Pickett,American
313383,Keri Pickett,American
313384,William Pickett,American
313385,James Picklands,American
313386,J. W. Pickles,New Zealander
313387,Herbert Pickwell,English
313388,Bert Picot,American
313389,O. Picque,Belgian
313390,A. H. Piddington,English
313391,W. A. Pidduck,Canadian
313392,Harry Pidgeon,American
313393,Mrs. Nina B. Pidgeon,American
313394,Julio Piedra,American
313395,Denis Piel,Australian
313396,Gerald Piel,American
313397,Hugo Pielmann,German
313398,James F. Pieper,American
313399,A. Pieperhof,German
313400,Wilhelm Piepmeyer,German
313401,Maurice Piérard,Belgian
313402,Pol Piérart,Belgian
313403,Bill Pierce,American
313404,C. A. Pierce,American
313405,Diane Pierce,American
313406,Mrs. E. L. Pierce,American
313407,E. M. Pierce,American
313408,Edward W. Pierce,American
313409,F. S. Pierce,NULL
313410,J. Duncan Pierce,British
313411,Michael Pierce,American
313412,Nancy Pierce,American
313413,Olive Pierce,American
313414,Stanley L. Pierce,American
313415,Mrs. W. W. Pierce,American
313416,Walter L. Pierce,American
313417,Mrs. Walter L. Pierce,NULL
313418,William Pierce [Brunswick, ME],American
313419,William Pierce,American
313421,George Piercy Jr.,English
313422,William D. Pieri,American
313423,C. A. Pierman,American
313424,F. G. Pierpoint,English
313425,A. Pierrat,French
313426,Gravelle Pierre,American
313427,Richard Pierre,Canadian
313428,John Jay Pierrepont,NULL
313429,Marc Pierret,Belgian
313430,Hubert Piers,American
313431,W. B. Piers,Canadian
313432,Pawel Pierscinski,Polish
313433,G. A. Piersol,American
313434,George A. Piersol,American
313435,Alex Pieterson,Dutch
313436,Donato A. Pietrodangelo,American
313437,Vincenzo Pietropaolo,Canadian
313438,Jan Paul Pietrzak,American
313439,Wolfgang Pietrzok,German
313440,A. Pietsch,Czechoslovakian
313441,F. Pietsch,Austro-Hungarian
313442,Janet Pietsch,American
313443,Walter J. Pietschmann,American
313444,Charles Piette,Belgian
313445,H. Pietz,American
313446,Joseph Pietz,NULL
313447,George S. Pietzcker,American
